Aluminum Oxide (AlO)	Al1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.788	67.037	67.037	INFINITE
100	29.108	186.129	244.933	-5.880	68.009	58.760	-30.693
200	29.504	206.370	221.161	-2.958	67.673	49.577	-12.948
298.15	30.883	218.386	218.386	0.	66.944	40.845	-7.156
300	30.913	218.577	218.387	0.057	66.929	40.683	-7.084
400	32.489	227.691	219.619	3.229	66.107	32.057	-4.186
500	33.750	235.083	221.995	6.544	65.260	23.642	-2.470
600	34.685	241.323	224.710	9.968	64.369	15.401	-1.341
700	35.399	246.726	227.478	13.474	63.400	7.315	-0.546
800	36.001	251.492	230.187	17.044	62.321	-0.625	0.041
900	36.583	255.766	232.796	20.673	61.106	-8.422	0.489
1000	37.205	259.652	235.290	24.362	49.149	-15.315	0.800
1100	37.898	263.230	237.670	28.116	47.973	-21.704	1.031
1200	38.669	266.560	239.940	31.944	46.852	-27.988	1.218
1300	39.506	269.688	242.109	35.852	45.793	-34.182	1.373
1400	40.386	272.648	244.186	39.847	44.806	-40.296	1.503
1500	41.283	275.465	246.178	43.930	43.893	-46.343	1.614
1600	42.167	278.157	248.093	48.103	43.057	-52.331	1.708
1700	43.015	280.739	249.938	52.362	42.296	-58.269	1.790
1800	43.805	283.221	251.719	56.704	41.605	-64.164	1.862
1900	44.523	285.609	253.440	61.121	40.977	-70.023	1.925
2000	45.158	287.909	255.106	65.606	40.405	-75.850	1.981
2100	45.706	290.126	256.721	70.150	39.881	-81.649	2.031
2200	46.165	292.263	258.288	74.744	39.396	-87.425	2.076
2300	46.538	294.324	259.811	79.380	38.942	-93.179	2.116
2400	46.830	296.311	261.290	84.049	38.509	-98.914	2.153
2500	47.047	298.227	262.730	88.743	38.091	-104.632	2.186
2600	47.196	300.075	264.131	93.456	37.681	-110.333	2.217
2700	47.286	301.858	265.495	98.180	37.272	-116.018	2.244
2800	47.325	303.579	266.825	102.911	-257.042	-120.719	2.252
2900	47.321	305.240	268.121	107.644	-256.368	-115.863	2.087
3000	47.279	306.843	269.385	112.374	-255.706	-111.029	1.933
3100	47.209	308.393	270.619	117.099	-255.059	-106.217	1.790
3200	47.115	309.890	271.823	121.815	-254.430	-101.426	1.656
3300	47.003	311.338	272.998	126.521	-253.820	-96.654	1.530
3400	46.878	312.739	274.147	131.215	-253.231	-91.901	1.412
3500	46.744	314.096	275.269	135.896	-252.663	-87.164	1.301
3600	46.605	315.411	276.366	140.564	-252.118	-82.443	1.196
3700	46.464	316.686	277.438	145.217	-251.596	-77.737	1.097
3800	46.324	317.923	278.487	149.857	-251.096	-73.045	1.004
3900	46.187	319.125	279.514	154.482	-250.619	-68.365	0.916
4000	46.055	320.293	280.519	159.094	-250.163	-63.698	0.832
4100	45.930	321.428	281.503	163.694	-249.730	-59.042	0.752
4200	45.813	322.534	282.467	168.281	-249.318	-54.396	0.677
4300	45.704	323.610	283.411	172.857	-248.928	-49.760	0.604
4400	45.606	324.660	284.337	177.422	-248.557	-45.133	0.536
4500	45.518	325.684	285.244	181.978	-248.205	-40.514	0.470
4600	45.441	326.683	286.134	186.526	-247.874	-35.902	0.408
4700	45.376	327.660	287.008	191.067	-247.561	-31.297	0.348
4800	45.322	328.615	287.864	195.601	-247.268	-26.699	0.291
4900	45.280	329.549	288.706	200.131	-246.993	-22.106	0.236
5000	45.250	330.463	289.532	204.658	-246.736	-17.520	0.183
5100	45.232	331.359	290.343	209.182	-246.498	-12.937	0.133
5200	45.226	332.237	291.140	213.705	-246.278	-8.360	0.084
5300	45.231	333.099	291.924	218.227	-246.077	-3.787	0.037
5400	45.248	333.944	292.694	222.751	-245.894	0.783	-0.008
5500	45.276	334.775	293.452	227.277	-245.730	5.349	-0.051
5600	45.315	335.591	294.197	231.807	-245.585	9.913	-0.092
5700	45.365	336.394	294.930	236.341	-245.461	14.474	-0.133
5800	45.425	337.183	295.652	240.880	-245.354	19.034	-0.171
5900	45.494	337.960	296.363	245.426	-245.270	23.591	-0.209
6000	45.574	338.725	297.062	249.980	-245.186	28.145	-0.245
