Carbon Dioxide (CO2)	C1O2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.364	-393.151	-393.151	INFINITE
100	29.208	179.009	243.568	-6.456	-393.208	-393.683	205.639
200	32.359	199.975	217.046	-3.414	-393.404	-394.085	102.924
298.15	37.129	213.795	213.795	0.	-393.522	-394.389	69.095
300	37.221	214.025	213.795	0.069	-393.523	-394.394	68.670
400	41.325	225.314	215.307	4.003	-393.583	-394.675	51.539
500	44.627	234.901	218.290	8.305	-393.666	-394.939	41.259
600	47.321	243.283	221.772	12.907	-393.803	-395.182	34.404
700	49.564	250.750	225.388	17.754	-393.983	-395.398	29.505
800	51.434	257.494	228.986	22.806	-394.188	-395.586	25.829
900	52.999	263.645	232.500	28.030	-394.405	-395.748	22.969
1000	54.308	269.299	235.901	33.397	-394.623	-395.886	20.679
1100	55.409	274.528	239.178	38.884	-394.838	-396.001	18.805
1200	56.342	279.390	242.329	44.473	-395.050	-396.098	17.242
1300	57.137	283.932	245.356	50.148	-395.257	-396.177	15.919
1400	57.802	288.191	248.265	55.896	-395.462	-396.240	14.784
1500	58.379	292.199	251.062	61.705	-395.668	-396.288	13.800
1600	58.886	295.983	253.753	67.569	-395.876	-396.323	12.939
1700	59.317	299.566	256.343	73.480	-396.090	-396.344	12.178
1800	59.701	302.968	258.840	79.431	-396.311	-396.353	11.502
1900	60.049	306.205	261.248	85.419	-396.542	-396.349	10.896
2000	60.350	309.293	263.574	91.439	-396.784	-396.333	10.351
2100	60.622	312.244	265.822	97.488	-397.039	-396.304	9.858
2200	60.865	315.070	267.996	103.562	-397.309	-396.262	9.408
2300	61.086	317.781	270.102	109.660	-397.596	-396.209	8.998
2400	61.287	320.385	272.144	115.779	-397.900	-396.142	8.622
2500	61.471	322.890	274.124	121.917	-398.222	-396.062	8.275
2600	61.647	325.305	276.046	128.073	-398.562	-395.969	7.955
2700	61.802	327.634	277.914	134.246	-398.921	-395.862	7.658
2800	61.952	329.885	279.730	140.433	-399.299	-395.742	7.383
2900	62.095	332.061	281.497	146.636	-399.695	-395.609	7.126
3000	62.229	334.169	283.218	152.852	-400.111	-395.461	6.886
3100	62.347	336.211	284.895	159.081	-400.545	-395.298	6.661
3200	62.462	338.192	286.529	165.321	-400.998	-395.122	6.450
3300	62.573	340.116	288.124	171.573	-401.470	-394.932	6.251
3400	62.681	341.986	289.681	177.836	-401.960	-394.726	6.064
3500	62.785	343.804	291.202	184.109	-402.467	-394.506	5.888
3600	62.884	345.574	292.687	190.393	-402.991	-394.271	5.721
3700	62.980	347.299	294.140	196.686	-403.532	-394.022	5.563
3800	63.074	348.979	295.561	202.989	-404.089	-393.756	5.413
3900	63.166	350.619	296.952	209.301	-404.662	-393.477	5.270
4000	63.254	352.219	298.314	215.622	-405.251	-393.183	5.134
4100	63.341	353.782	299.648	221.951	-405.856	-392.874	5.005
4200	63.426	355.310	300.955	228.290	-406.475	-392.550	4.882
4300	63.509	356.803	302.236	234.637	-407.110	-392.210	4.764
4400	63.588	358.264	303.493	240.991	-407.760	-391.857	4.652
4500	63.667	359.694	304.726	247.354	-408.426	-391.488	4.544
4600	63.745	361.094	305.937	253.725	-409.106	-391.105	4.441
4700	63.823	362.466	307.125	260.103	-409.802	-390.706	4.342
4800	63.893	363.810	308.292	266.489	-410.514	-390.292	4.247
4900	63.968	365.128	309.438	272.882	-411.242	-389.862	4.156
5000	64.046	366.422	310.565	279.283	-411.986	-389.419	4.068
5100	64.128	367.691	311.673	285.691	-412.746	-388.959	3.984
5200	64.220	368.937	312.762	292.109	-413.522	-388.486	3.902
5300	64.312	370.161	313.833	298.535	-414.314	-387.996	3.824
5400	64.404	371.364	314.888	304.971	-415.123	-387.493	3.748
5500	64.496	372.547	315.925	311.416	-415.949	-386.974	3.675
5600	64.588	373.709	316.947	317.870	-416.794	-386.439	3.605
5700	64.680	374.853	317.953	324.334	-417.658	-385.890	3.536
5800	64.772	375.979	318.944	330.806	-418.541	-385.324	3.470
5900	64.865	377.087	319.920	337.288	-419.445	-384.745	3.406
6000	64.957	378.178	320.882	343.779	-420.372	-384.148	3.344
