Sulfur Chloride (ClSSCl)	Cl2S2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-16.479	-15.210	-15.210	INFINITE
100	49.149	260.367	385.447	-12.508	-15.531	-20.162	10.532
200	64.455	299.547	333.379	-6.766	-16.111	-24.572	6.418
298.15	72.768	327.215	327.215	0.	-16.736	-28.669	5.023
300	72.881	327.665	327.216	0.135	-16.748	-28.743	5.005
400	77.032	349.244	330.130	7.646	-21.901	-32.460	4.239
500	79.350	366.698	335.754	15.472	-25.503	-34.705	3.626
600	80.818	381.301	342.162	23.484	-28.292	-36.269	3.158
700	81.839	393.840	348.670	31.619	-30.523	-37.417	2.792
800	82.588	404.819	355.016	39.842	-32.422	-38.270	2.499
900	83.140	414.580	361.102	48.130	-140.368	-36.736	2.132
1000	83.529	423.361	366.897	56.464	-139.482	-25.269	1.320
1100	83.780	431.335	372.398	64.831	-138.609	-13.890	0.660
1200	83.931	438.632	377.618	73.217	-137.758	-2.589	0.113
1300	83.990	445.353	382.573	81.614	-136.939	8.641	-0.347
1400	83.969	451.576	387.282	90.012	-136.158	19.810	-0.739
1500	83.902	457.368	391.764	98.406	-135.422	30.925	-1.077
