Nitrogen (N)	N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	470.820	470.820	INFINITE
100	20.786	130.593	171.780	-4.119	471.448	466.379	-243.611
200	20.786	145.001	155.201	-2.040	472.071	461.070	-120.419
250	20.786	149.639	153.642	-1.001	472.383	458.283	-95.753
298.15	20.786	153.300	153.300	0.	472.683	455.540	-79.809
300	20.786	153.429	153.300	0.038	472.694	455.434	-79.298
350	20.786	156.633	153.554	1.078	473.005	452.533	-67.537
400	20.786	159.408	154.116	2.117	473.314	449.587	-58.710
450	20.786	161.857	154.843	3.156	473.621	446.603	-51.840
500	20.786	164.047	155.655	4.196	473.923	443.584	-46.341
600	20.786	167.836	157.379	6.274	474.510	437.461	-38.084
700	20.786	171.041	159.108	8.353	475.067	431.242	-32.180
800	20.786	173.816	160.777	10.431	475.591	424.945	-27.746
900	20.786	176.264	162.364	12.510	476.081	418.584	-24.294
1000	20.786	178.454	163.866	14.589	476.540	412.171	-21.530
1100	20.786	180.436	165.284	16.667	476.970	405.713	-19.266
1200	20.786	182.244	166.623	18.746	477.374	399.217	-17.377
1300	20.786	183.908	167.889	20.824	477.756	392.688	-15.778
1400	20.786	185.448	169.089	22.903	478.118	386.131	-14.407
1500	20.786	186.882	170.228	24.982	478.462	379.548	-13.217
1600	20.786	188.224	171.311	27.060	478.791	372.943	-12.175
1700	20.786	189.484	172.344	29.139	479.107	366.318	-11.256
1800	20.787	190.672	173.329	31.218	479.411	359.674	-10.437
1900	20.788	191.796	174.272	33.296	479.705	353.014	-9.705
2000	20.790	192.863	175.175	35.375	479.990	346.339	-9.045
2100	20.793	193.877	176.042	37.454	480.266	339.650	-8.448
2200	20.797	194.844	176.874	39.534	480.536	332.947	-7.905
2300	20.804	195.769	177.676	41.614	480.799	326.233	-7.409
2400	20.813	196.655	178.448	43.695	481.057	319.507	-6.954
2500	20.826	197.504	179.194	45.777	481.311	312.770	-6.535
2600	20.843	198.322	179.914	47.860	481.561	306.024	-6.148
2700	20.864	199.109	180.610	49.945	481.809	299.268	-5.790
2800	20.891	199.868	181.285	52.033	482.054	292.502	-5.457
2900	20.924	200.601	181.938	54.124	482.299	285.728	-5.147
3000	20.963	201.311	182.572	56.218	482.543	278.946	-4.857
3100	21.010	202.000	183.188	58.317	482.789	272.155	-4.586
3200	21.064	202.667	183.786	60.420	483.036	265.357	-4.332
3300	21.126	203.317	184.368	62.530	483.286	258.550	-4.093
3400	21.197	203.948	184.935	64.646	483.540	251.736	-3.867
3500	21.277	204.564	185.487	66.769	483.799	244.915	-3.655
3600	21.365	205.164	186.025	68.902	484.064	238.086	-3.455
3700	21.463	205.751	186.550	71.043	484.335	231.249	-3.265
3800	21.569	206.325	187.063	73.194	484.614	224.405	-3.085
3900	21.685	206.887	187.564	75.357	484.903	217.554	-2.914
4000	21.809	207.437	188.054	77.532	485.201	210.695	-2.751
4100	21.941	207.977	188.534	79.719	485.510	203.829	-2.597
4200	22.082	208.508	189.003	81.920	485.830	196.955	-2.449
4300	22.231	209.029	189.463	84.136	486.164	190.073	-2.309
4400	22.388	209.542	189.913	86.367	486.510	183.183	-2.175
4500	22.551	210.047	190.355	88.614	486.871	176.285	-2.046
4600	22.722	210.544	190.788	90.877	487.247	169.379	-1.923
4700	22.899	211.035	191.214	93.158	487.638	162.465	-1.806
4800	23.081	211.519	191.632	95.457	488.046	155.542	-1.693
4900	23.269	211.997	192.043	97.775	488.471	148.610	-1.584
5000	23.461	212.469	192.447	100.111	488.912	141.670	-1.480
5100	23.658	212.935	192.844	102.467	489.372	134.721	-1.380
5200	23.858	213.397	193.235	104.843	489.849	127.762	-1.283
5300	24.061	213.853	193.619	107.238	490.345	120.794	-1.190
5400	24.266	214.305	193.998	109.655	490.860	113.817	-1.101
5500	24.474	214.752	194.371	112.092	491.394	106.829	-1.015
5600	24.682	215.195	194.739	114.550	491.947	99.832	-0.931
5700	24.892	215.633	195.102	117.028	492.519	92.825	-0.851
5800	25.102	216.068	195.460	119.528	493.110	85.808	-0.773
5900	25.312	216.499	195.813	122.049	493.720	78.780	-0.697
6000	25.521	216.926	196.161	124.590	494.349	71.742	-0.625
