Hydrogen (H2)	H2(ref)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.467	0.	0.	0.
100	28.154	100.727	155.408	-5.468	0.	0.	0.
200	27.447	119.412	133.284	-2.774	0.	0.	0.
250	28.344	125.640	131.152	-1.378	0.	0.	0.
298.15	28.836	130.680	130.680	0.	0.	0.	0.
300	28.849	130.858	130.680	0.053	0.	0.	0.
350	29.081	135.325	131.032	1.502	0.	0.	0.
400	29.181	139.216	131.817	2.959	0.	0.	0.
450	29.229	142.656	132.834	4.420	0.	0.	0.
500	29.260	145.737	133.973	5.882	0.	0.	0.
600	29.327	151.077	136.392	8.811	0.	0.	0.
700	29.441	155.606	138.822	11.749	0.	0.	0.
800	29.624	159.548	141.171	14.702	0.	0.	0.
900	29.881	163.051	143.411	17.676	0.	0.	0.
1000	30.205	166.216	145.536	20.680	0.	0.	0.
1100	30.581	169.112	147.549	23.719	0.	0.	0.
1200	30.992	171.790	149.459	26.797	0.	0.	0.
1300	31.423	174.288	151.274	29.918	0.	0.	0.
1400	31.861	176.633	153.003	33.082	0.	0.	0.
1500	32.298	178.846	154.652	36.290	0.	0.	0.
1600	32.725	180.944	156.231	39.541	0.	0.	0.
1700	33.139	182.940	157.743	42.835	0.	0.	0.
1800	33.537	184.846	159.197	46.169	0.	0.	0.
1900	33.917	186.669	160.595	49.541	0.	0.	0.
2000	34.280	188.418	161.943	52.951	0.	0.	0.
2100	34.624	190.099	163.244	56.397	0.	0.	0.
2200	34.952	191.718	164.501	59.876	0.	0.	0.
2300	35.263	193.278	165.719	63.387	0.	0.	0.
2400	35.559	194.785	166.899	66.928	0.	0.	0.
2500	35.842	196.243	168.044	70.498	0.	0.	0.
2600	36.111	197.654	169.155	74.096	0.	0.	0.
2700	36.370	199.021	170.236	77.720	0.	0.	0.
2800	36.618	200.349	171.288	81.369	0.	0.	0.
2900	36.856	201.638	172.313	85.043	0.	0.	0.
3000	37.087	202.891	173.311	88.740	0.	0.	0.
3100	37.311	204.111	174.285	92.460	0.	0.	0.
3200	37.528	205.299	175.236	96.202	0.	0.	0.
3300	37.740	206.457	176.164	99.966	0.	0.	0.
3400	37.946	207.587	177.072	103.750	0.	0.	0.
3500	38.149	208.690	177.960	107.555	0.	0.	0.
3600	38.348	209.767	178.828	111.380	0.	0.	0.
3700	38.544	210.821	179.679	115.224	0.	0.	0.
3800	38.738	211.851	180.512	119.089	0.	0.	0.
3900	38.928	212.860	181.328	122.972	0.	0.	0.
4000	39.116	213.848	182.129	126.874	0.	0.	0.
4100	39.301	214.816	182.915	130.795	0.	0.	0.
4200	39.484	215.765	183.686	134.734	0.	0.	0.
4300	39.665	216.696	184.442	138.692	0.	0.	0.
4400	39.842	217.610	185.186	142.667	0.	0.	0.
4500	40.017	218.508	185.916	146.660	0.	0.	0.
4600	40.188	219.389	186.635	150.670	0.	0.	0.
4700	40.355	220.255	187.341	154.698	0.	0.	0.
4800	40.518	221.106	188.035	158.741	0.	0.	0.
4900	40.676	221.943	188.719	162.801	0.	0.	0.
5000	40.829	222.767	189.392	166.876	0.	0.	0.
5100	40.976	223.577	190.054	170.967	0.	0.	0.
5200	41.117	224.374	190.706	175.071	0.	0.	0.
5300	41.252	225.158	191.349	179.190	0.	0.	0.
5400	41.379	225.931	191.982	183.322	0.	0.	0.
5500	41.498	226.691	192.606	187.465	0.	0.	0.
5600	41.609	227.440	193.222	191.621	0.	0.	0.
5700	41.712	228.177	193.829	195.787	0.	0.	0.
5800	41.806	228.903	194.427	199.963	0.	0.	0.
5900	41.890	229.619	195.017	204.148	0.	0.	0.
6000	41.965	230.323	195.600	208.341	0.	0.	0.
