Carbon Monoxide (CO)	C1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.000	0.000	INFINITE	-8.671	-113.805	-113.805	INFINITE
100	29.104	165.850	223.539	-5.769	-112.415	-120.239	62.807
200	29.108	186.025	200.317	-2.858	-111.286	-128.526	33.568
298.15	29.142	197.653	197.653	0.000	-110.527	-137.163	24.030
300	29.142	197.833	197.653	0.054	-110.516	-137.328	23.911
400	29.342	206.238	198.798	2.976	-110.102	-146.338	19.110
500	29.794	212.831	200.968	5.931	-110.003	-155.414	16.236
600	30.443	218.319	203.415	8.942	-110.150	-164.486	14.320
700	31.171	223.066	205.890	12.023	-110.469	-173.518	12.948
800	31.899	227.277	208.305	15.177	-110.905	-182.497	11.916
900	32.577	231.074	210.628	18.401	-111.418	-191.416	11.109
1000	33.183	234.538	212.848	21.690	-111.983	-200.275	10.461
1100	33.710	237.726	214.967	25.035	-112.586	-209.075	9.928
1200	34.175	240.679	216.988	28.430	-113.217	-217.819	9.481
1300	34.572	243.431	218.917	31.868	-113.870	-226.509	9.101
1400	34.920	246.006	220.761	35.343	-114.541	-235.149	8.774
1500	35.217	248.426	222.526	38.850	-115.229	-243.740	8.488
1600	35.480	250.707	224.216	42.385	-115.933	-252.284	8.236
1700	35.710	252.865	225.839	45.945	-116.651	-260.784	8.013
1800	35.911	254.912	227.398	49.526	-117.384	-269.242	7.813
1900	36.091	256.859	228.897	53.126	-118.133	-277.658	7.633
2000	36.250	258.714	230.342	56.744	-118.896	-286.034	7.470
2100	36.392	260.486	231.736	60.376	-119.675	-294.372	7.322
2200	36.518	262.182	233.081	64.021	-120.470	-302.672	7.186
2300	36.635	263.808	234.382	67.679	-121.282	-310.936	7.062
2400	36.740	265.369	235.641	71.348	-122.109	-319.165	6.946
2500	36.836	266.871	236.860	75.027	-122.953	-327.358	6.840
2600	36.924	268.318	238.043	78.715	-123.813	-335.517	6.741
2700	37.003	269.713	239.190	82.411	-124.689	-343.643	6.648
2800	37.083	271.060	240.304	86.116	-125.582	-351.736	6.562
2900	37.150	272.362	241.387	89.827	-126.490	-359.797	6.481
3000	37.217	273.623	242.441	93.546	-127.415	-367.826	6.404
3100	37.279	274.844	243.467	97.271	-128.356	-375.824	6.333
3200	37.338	276.029	244.466	101.001	-129.312	-383.792	6.265
3300	37.392	277.178	245.440	104.738	-130.283	-391.730	6.201
3400	37.443	278.295	246.390	108.480	-131.270	-399.638	6.140
3500	37.493	279.382	247.317	112.227	-132.271	-407.517	6.082
3600	37.543	280.438	248.222	115.978	-133.288	-415.366	6.027
3700	37.589	281.468	249.107	119.735	-134.318	-423.188	5.974
3800	37.631	282.471	249.972	123.496	-135.363	-430.981	5.924
3900	37.673	283.449	250.818	127.261	-136.422	-438.746	5.876
4000	37.715	284.403	251.645	131.031	-137.495	-446.485	5.830
4100	37.756	285.335	252.456	134.804	-138.581	-454.196	5.787
4200	37.794	286.245	253.250	138.582	-139.681	-461.881	5.744
4300	37.832	287.135	254.027	142.363	-140.794	-469.539	5.704
4400	37.869	288.005	254.790	146.148	-141.921	-477.171	5.665
4500	37.903	288.856	255.537	149.937	-143.062	-484.778	5.627
4600	37.941	289.690	256.271	153.729	-144.215	-492.359	5.591
4700	37.974	290.506	256.990	157.525	-145.383	-499.915	5.556
4800	38.007	291.306	257.697	161.324	-146.563	-507.446	5.522
4900	38.041	292.090	258.391	165.126	-147.758	-514.951	5.489
5000	38.074	292.859	259.073	168.932	-148.967	-522.433	5.458
5100	38.104	293.613	259.743	172.741	-150.190	-529.890	5.427
5200	38.137	294.354	260.401	176.553	-151.427	-537.323	5.397
5300	38.171	295.080	261.049	180.368	-152.679	-544.732	5.369
5400	38.200	295.794	261.685	184.187	-153.946	-552.118	5.341
5500	38.233	296.495	262.312	188.008	-155.228	-559.480	5.313
5600	38.263	297.184	262.929	191.833	-156.527	-566.818	5.287
5700	38.296	297.862	263.535	195.661	-157.841	-574.133	5.261
5800	38.325	298.528	264.133	199.492	-159.172	-581.424	5.236
5900	38.355	299.184	264.722	203.326	-160.521	-588.694	5.212
6000	38.388	299.829	265.301	207.163	-161.887	-595.939	5.188
