Bromine (Br2)	Br2(ref)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-24.509	0.	0.	0.
100	43.587	53.847	271.009	-21.716	0.	0.	0.
200	53.761	87.421	171.496	-16.815	0.	0.	0.
265.900	61.630	103.687	152.725	-13.039	CRYSTAL <--> LIQUID
265.900	77.724	143.445	152.725	-2.468	TRANSITION
298.15	75.674	152.206	152.206	0.	0.	0.	0.
300	75.624	152.674	152.208	0.140	0.	0.	0.
332.503	75.302	160.429	152.639	2.590	LIQUID <--> IDEAL GAS
332.503	36.332	249.341	152.639	32.153	FUGACITY = 1 bar
400	36.723	256.093	169.543	34.620	0.	0.	0.
500	37.077	264.329	187.706	38.312	0.	0.	0.
600	37.301	271.110	201.058	42.031	0.	0.	0.
700	37.460	276.873	211.488	45.770	0.	0.	0.
800	37.586	281.883	219.981	49.522	0.	0.	0.
900	37.692	286.316	227.110	53.286	0.	0.	0.
1000	37.787	290.293	233.233	57.060	0.	0.	0.
1100	37.876	293.898	238.586	60.843	0.	0.	0.
1200	37.962	297.198	243.335	64.635	0.	0.	0.
1300	38.049	300.240	247.597	68.436	0.	0.	0.
1400	38.140	303.063	251.459	72.245	0.	0.	0.
1500	38.239	305.697	254.988	76.064	0.	0.	0.
1600	38.348	308.169	258.236	79.893	0.	0.	0.
1700	38.471	310.497	261.242	83.734	0.	0.	0.
1800	38.611	312.700	264.040	87.588	0.	0.	0.
1900	38.769	314.792	266.657	91.457	0.	0.	0.
2000	38.945	316.785	269.114	95.342	0.	0.	0.
2100	39.137	318.690	271.429	99.246	0.	0.	0.
2200	39.345	320.515	273.619	103.170	0.	0.	0.
2300	39.563	322.269	275.697	107.116	0.	0.	0.
2400	39.789	323.957	277.673	111.083	0.	0.	0.
2500	40.018	325.586	279.557	115.074	0.	0.	0.
2600	40.244	327.160	281.358	119.087	0.	0.	0.
2700	40.463	328.683	283.082	123.122	0.	0.	0.
2800	40.672	330.158	284.737	127.179	0.	0.	0.
2900	40.864	331.589	286.328	131.256	0.	0.	0.
3000	41.038	332.977	287.860	135.351	0.	0.	0.
3100	41.190	334.326	289.338	139.463	0.	0.	0.
3200	41.318	335.635	290.764	143.589	0.	0.	0.
3300	41.420	336.908	292.143	147.726	0.	0.	0.
3400	41.496	338.146	293.478	151.872	0.	0.	0.
3500	41.545	339.350	294.772	156.024	0.	0.	0.
3600	41.567	340.521	296.026	160.180	0.	0.	0.
3700	41.563	341.659	297.244	164.337	0.	0.	0.
3800	41.533	342.767	298.428	168.492	0.	0.	0.
3900	41.480	343.846	299.578	172.642	0.	0.	0.
4000	41.404	344.895	300.698	176.787	0.	0.	0.
4100	41.306	345.916	301.789	180.922	0.	0.	0.
4200	41.190	346.910	302.851	185.047	0.	0.	0.
4300	41.056	347.878	303.887	189.160	0.	0.	0.
4400	40.907	348.820	304.898	193.258	0.	0.	0.
4500	40.744	349.738	305.884	197.341	0.	0.	0.
4600	40.569	350.631	306.847	201.407	0.	0.	0.
4700	40.383	351.502	307.788	205.454	0.	0.	0.
4800	40.189	352.350	308.708	209.483	0.	0.	0.
4900	39.987	353.176	309.607	213.492	0.	0.	0.
5000	39.780	353.982	310.486	217.480	0.	0.	0.
5100	39.568	354.768	311.347	221.448	0.	0.	0.
5200	39.353	355.534	312.189	225.394	0.	0.	0.
5300	39.136	356.282	313.014	229.318	0.	0.	0.
5400	38.917	357.011	313.822	233.221	0.	0.	0.
5500	38.698	357.723	314.614	237.102	0.	0.	0.
5600	38.480	358.419	315.390	240.961	0.	0.	0.
5700	38.263	359.098	316.151	244.798	0.	0.	0.
5800	38.047	359.761	316.897	248.613	0.	0.	0.
5900	37.834	360.410	317.629	252.407	0.	0.	0.
6000	37.624	361.044	318.347	256.180	0.	0.	0.
