Oxygen (O)	O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.725	246.790	246.790	INFINITE
100	23.703	135.947	181.131	-4.518	247.544	242.615	-126.729
200	22.734	152.153	163.085	-2.186	248.421	237.339	-61.986
250	22.246	157.170	161.421	-1.063	248.816	234.522	-49.001
298.15	21.911	161.058	161.058	0.	249.173	231.736	-40.599
300	21.901	161.194	161.059	0.041	249.187	231.628	-40.330
350	21.657	164.551	161.324	1.129	249.537	228.673	-34.128
400	21.482	167.430	161.912	2.207	249.868	225.670	-29.469
450	21.354	169.953	162.668	3.278	250.180	222.626	-25.842
500	21.257	172.197	163.511	4.343	250.474	219.549	-22.936
600	21.124	176.060	165.291	6.462	251.013	213.312	-18.570
700	21.040	179.310	167.067	8.570	251.494	206.990	-15.446
800	20.984	182.116	168.777	10.671	251.926	200.602	-13.098
900	20.944	184.585	170.399	12.767	252.320	194.163	-11.269
1000	20.915	186.790	171.930	14.860	252.682	187.681	-9.803
1100	20.893	188.782	173.373	16.950	253.018	181.165	-8.603
1200	20.877	190.599	174.734	19.039	253.332	174.619	-7.601
1300	20.864	192.270	176.019	21.126	253.627	168.047	-6.752
1400	20.853	193.816	177.236	23.212	253.906	161.453	-6.024
1500	20.845	195.254	178.390	25.296	254.171	154.840	-5.392
1600	20.838	196.599	179.486	27.381	254.421	148.210	-4.839
1700	20.833	197.862	180.530	29.464	254.659	141.564	-4.350
1800	20.830	199.053	181.527	31.547	254.884	134.905	-3.915
1900	20.827	200.179	182.479	33.630	255.097	128.234	-3.525
2000	20.826	201.247	183.391	35.713	255.299	121.552	-3.175
2100	20.827	202.263	184.266	37.796	255.488	114.860	-2.857
2200	20.830	203.232	185.106	39.878	255.667	108.159	-2.568
2300	20.835	204.158	185.914	41.962	255.835	101.450	-2.304
2400	20.841	205.045	186.693	44.045	255.992	94.734	-2.062
2500	20.851	205.896	187.444	46.130	256.139	88.012	-1.839
2600	20.862	206.714	188.170	48.216	256.277	81.284	-1.633
2700	20.877	207.502	188.871	50.303	256.405	74.551	-1.442
2800	20.894	208.261	189.550	52.391	256.525	67.814	-1.265
2900	20.914	208.995	190.208	54.481	256.637	61.072	-1.100
3000	20.937	209.704	190.846	56.574	256.741	54.327	-0.946
3100	20.963	210.391	191.466	58.669	256.838	47.578	-0.802
3200	20.991	211.057	192.068	60.767	256.929	40.826	-0.666
3300	21.022	211.704	192.653	62.867	257.014	34.071	-0.539
3400	21.056	212.332	193.223	64.971	257.094	27.315	-0.420
3500	21.092	212.943	193.777	67.079	257.169	20.555	-0.307
3600	21.130	213.537	194.318	69.190	257.241	13.794	-0.200
3700	21.170	214.117	194.845	71.305	257.309	7.030	-0.099
3800	21.213	214.682	195.360	73.424	257.373	0.265	-0.004
3900	21.257	215.234	195.862	75.547	257.436	-6.501	0.087
4000	21.302	215.772	196.353	77.675	257.496	-13.270	0.173
4100	21.349	216.299	196.834	79.808	257.554	-20.040	0.255
4200	21.397	216.814	197.303	81.945	257.611	-26.811	0.333
4300	21.445	217.318	197.763	84.087	257.666	-33.583	0.408
4400	21.495	217.812	198.213	86.234	257.720	-40.358	0.479
4500	21.545	218.295	198.654	88.386	257.773	-47.133	0.547
4600	21.596	218.769	199.086	90.543	257.825	-53.909	0.612
4700	21.647	219.234	199.510	92.705	257.876	-60.687	0.674
4800	21.697	219.690	199.925	94.872	257.926	-67.465	0.734
4900	21.748	220.138	200.333	97.045	257.974	-74.244	0.791
5000	21.799	220.578	200.734	99.222	258.021	-81.025	0.846
5100	21.849	221.010	201.127	101.405	258.066	-87.806	0.899
5200	21.899	221.435	201.514	103.592	258.110	-94.589	0.950
5300	21.949	221.853	201.893	105.784	258.150	-101.371	0.999
5400	21.997	222.264	202.267	107.982	258.189	-108.155	1.046
5500	22.045	222.668	202.634	110.184	258.224	-114.940	1.092
5600	22.093	223.065	202.995	112.391	258.255	-121.725	1.135
5700	22.139	223.457	203.351	114.602	258.282	-128.510	1.178
5800	22.184	223.842	203.701	116.818	258.304	-135.296	1.218
5900	22.229	224.222	204.046	119.039	258.321	-142.083	1.258
6000	22.273	224.596	204.385	121.264	258.332	-148.869	1.296
