Methyl (CH3)	C1H3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.407	149.031	149.031	INFINITE
100	33.395	155.665	226.465	-7.080	147.800	147.438	-77.014
200	35.638	179.380	197.609	-3.646	146.868	147.432	-38.505
250	37.162	187.495	194.799	-1.826	146.297	147.637	-30.847
298.15	38.693	194.170	194.170	0.	145.687	147.950	-25.920
300	38.753	194.410	194.171	0.072	145.663	147.964	-25.763
350	40.392	200.506	194.649	2.050	144.997	148.400	-22.147
400	42.041	206.008	195.730	4.111	144.320	148.932	-19.449
450	43.668	211.054	197.156	6.254	143.644	149.549	-17.359
500	45.252	215.737	198.783	8.477	142.976	150.241	-15.696
600	48.288	224.258	202.333	13.155	141.682	151.817	-13.217
700	51.174	231.921	206.021	18.130	140.477	153.602	-11.462
800	53.926	238.935	209.703	23.386	139.383	155.554	-10.157
900	56.527	245.438	213.316	28.910	138.411	157.635	-9.149
1000	58.954	251.521	216.836	34.686	137.557	159.817	-8.348
1100	61.187	257.247	220.252	40.694	136.814	162.080	-7.697
1200	63.217	262.659	223.562	46.916	136.167	164.406	-7.156
1300	65.048	267.793	226.769	53.331	135.602	166.783	-6.701
1400	66.690	272.675	229.875	59.919	135.105	169.201	-6.313
1500	68.156	277.327	232.885	66.663	134.662	171.652	-5.977
1600	69.463	281.768	235.802	73.545	134.262	174.131	-5.685
1700	70.628	286.015	238.632	80.551	133.896	176.634	-5.427
1800	71.667	290.082	241.378	87.667	133.554	179.158	-5.199
1900	72.594	293.982	244.045	94.881	133.230	181.701	-4.995
2000	73.422	297.727	246.636	102.182	132.917	184.260	-4.812
2100	74.165	301.327	249.155	109.562	132.610	186.835	-4.647
2200	74.831	304.793	251.606	117.013	132.305	189.424	-4.497
2300	75.430	308.133	253.991	124.526	131.999	192.027	-4.361
2400	75.971	311.355	256.315	132.097	131.688	194.644	-4.236
2500	76.459	314.466	258.579	139.719	131.369	197.273	-4.122
2600	76.902	317.474	260.787	147.387	131.041	199.916	-4.016
2700	77.304	320.384	262.940	155.098	130.701	202.571	-3.919
2800	77.670	323.202	265.042	162.847	130.348	205.239	-3.829
2900	78.003	325.933	267.095	170.630	129.980	207.921	-3.745
3000	78.309	328.583	269.101	178.446	129.595	210.615	-3.667
3100	78.588	331.155	271.061	186.291	129.193	213.322	-3.594
3200	78.845	333.655	272.979	194.163	128.772	216.042	-3.527
3300	79.082	336.084	274.854	202.060	128.331	218.777	-3.463
3400	79.300	338.449	276.690	209.979	127.869	221.524	-3.403
3500	79.501	340.750	278.488	217.919	127.385	224.286	-3.347
3600	79.687	342.992	280.248	225.879	126.879	227.061	-3.295
3700	79.860	345.178	281.974	233.856	126.349	229.852	-3.245
3800	80.020	347.310	283.665	241.850	125.796	232.656	-3.198
3900	80.169	349.391	285.324	249.860	125.217	235.476	-3.154
4000	80.308	351.422	286.951	257.884	124.613	238.311	-3.112
4100	80.438	353.407	288.548	265.921	123.984	241.161	-3.072
4200	80.559	355.346	290.115	273.971	123.328	244.027	-3.035
4300	80.672	357.243	291.654	282.033	122.645	246.909	-2.999
4400	80.778	359.099	293.166	290.105	121.936	249.807	-2.966
4500	80.878	360.916	294.652	298.188	121.199	252.721	-2.934
4600	80.972	362.694	296.112	306.281	120.436	255.652	-2.903
4700	81.060	364.437	297.547	314.382	119.645	258.600	-2.874
4800	81.143	366.144	298.958	322.492	118.827	261.565	-2.846
4900	81.221	367.818	300.347	330.611	117.982	264.547	-2.820
5000	81.295	369.460	301.712	338.737	117.111	267.548	-2.795
5100	81.365	371.070	303.057	346.870	116.214	270.565	-2.771
5200	81.432	372.651	304.380	355.009	115.292	273.601	-2.748
5300	81.495	374.203	305.683	363.156	114.345	276.654	-2.727
5400	81.554	375.726	306.966	371.308	113.373	279.726	-2.706
5500	81.611	377.223	308.230	379.467	112.379	282.815	-2.686
5600	81.666	378.694	309.475	387.630	111.362	285.923	-2.667
5700	81.718	380.140	310.702	395.800	110.324	289.050	-2.649
5800	81.767	381.562	311.911	403.974	109.266	292.195	-2.631
5900	81.815	382.960	313.104	412.153	108.188	295.357	-2.615
6000	81.860	384.336	314.280	420.337	107.094	298.539	-2.599
