Boron (B)	B1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-1.214	0.	0.	0.
100	1.076	0.308	12.207	-1.190	0.	0.	0.
200	5.998	2.419	6.704	-0.857	0.	0.	0.
250	8.821	4.063	6.007	-0.486	0.	0.	0.
298.15	11.315	5.834	5.834	0.	0.	0.	0.
300	11.405	5.904	5.834	0.021	0.	0.	0.
350	13.654	7.834	5.981	0.648	0.	0.	0.
400	15.693	9.794	6.335	1.384	0.	0.	0.
450	17.361	11.742	6.828	2.211	0.	0.	0.
500	18.722	13.644	7.415	3.115	0.	0.	0.
600	20.778	17.251	8.758	5.096	0.	0.	0.
700	22.249	20.570	10.212	7.251	0.	0.	0.
800	23.361	23.617	11.699	9.534	0.	0.	0.
900	24.245	26.421	13.181	11.915	0.	0.	0.
1000	24.978	29.014	14.637	14.378	0.	0.	0.
1100	25.606	31.425	16.055	16.908	0.	0.	0.
1200	26.161	33.677	17.430	19.496	0.	0.	0.
1300	26.663	35.792	18.762	22.138	0.	0.	0.
1400	27.125	37.785	20.051	24.828	0.	0.	0.
1500	27.557	39.671	21.296	27.562	0.	0.	0.
1600	27.966	41.463	22.501	30.338	0.	0.	0.
1700	28.356	43.170	23.667	33.155	0.	0.	0.
1800	28.732	44.801	24.796	36.009	0.	0.	0.
1900	29.097	46.365	25.891	38.901	0.	0.	0.
2000	29.452	47.866	26.952	41.828	0.	0.	0.
2100	29.799	49.312	27.983	44.791	0.	0.	0.
2200	30.140	50.706	28.984	47.788	0.	0.	0.
2300	30.475	52.053	29.958	50.819	0.	0.	0.
2350.000	30.641	52.710	30.435	52.346	BETA <--> LIQUID
2350.000	31.750	74.075	30.435	102.554	TRANSITION
2400	31.750	74.744	31.351	104.142	0.	0.	0.
2500	31.750	76.040	33.113	107.317	0.	0.	0.
2600	31.750	77.285	34.788	110.492	0.	0.	0.
2700	31.750	78.483	36.384	113.667	0.	0.	0.
2800	31.750	79.638	37.909	116.842	0.	0.	0.
2900	31.750	80.752	39.367	120.017	0.	0.	0.
3000	31.750	81.828	40.764	123.192	0.	0.	0.
3100	31.750	82.869	42.106	126.367	0.	0.	0.
3200	31.750	83.877	43.396	129.542	0.	0.	0.
3300	31.750	84.854	44.637	132.717	0.	0.	0.
3400	31.750	85.802	45.834	135.892	0.	0.	0.
3500	31.750	86.723	46.989	139.067	0.	0.	0.
3600	31.750	87.617	48.105	142.242	0.	0.	0.
3700	31.750	88.487	49.185	145.417	0.	0.	0.
3800	31.750	89.334	50.231	148.592	0.	0.	0.
3900	31.750	90.158	51.244	151.767	0.	0.	0.
4000	31.750	90.962	52.227	154.942	0.	0.	0.
4100	31.750	91.746	53.181	158.117	0.	0.	0.
4139.449	31.750	92.050	53.550	159.369	FUGACITY = 1 bar
4200	31.750	92.511	54.109	161.292	479.849 7.024  0.087
4300	31.750	93.258	55.010	164.467	-478.762	18.604	-0.226
4400	31.750	93.988	55.888	167.642	-477.677	30.158	-0.358
4500	31.750	94.702	56.743	170.817	-476.593	41.687	-0.484
