Silicon (Si)	Si1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-3.218	0.	0.	0.
100	7.268	3.833	33.351	-2.952	0.	0.	0.
200	15.636	11.665	20.531	-1.773	0.	0.	0.
250	18.221	15.446	19.138	-0.923	0.	0.	0.
298.15	20.000	18.820	18.820	0.	0.	0.	0.
300	20.050	18.943	18.820	0.037	0.	0.	0.
350	21.276	22.132	19.069	1.072	0.	0.	0.
400	22.142	25.032	19.636	2.159	0.	0.	0.
450	22.803	27.680	20.385	3.283	0.	0.	0.
500	23.330	30.110	21.237	4.436	0.	0.	0.
600	24.154	34.440	23.086	6.812	0.	0.	0.
700	24.803	38.212	24.983	9.260	0.	0.	0.
800	25.359	41.562	26.850	11.769	0.	0.	0.
900	25.874	44.579	28.655	14.331	0.	0.	0.
1000	26.338	47.329	30.387	16.942	0.	0.	0.
1100	26.778	49.860	32.044	19.598	0.	0.	0.
1200	27.196	52.208	33.627	22.297	0.	0.	0.
1300	27.614	54.401	35.142	25.037	0.	0.	0.
1400	28.033	56.463	36.592	27.820	0.	0.	0.
1500	28.451	58.411	37.982	30.644	0.	0.	0.
1600	28.870	60.261	39.317	33.510	0.	0.	0.
1685.000	29.225	61.765	40.412	35.979	CRYSTAL <--> LIQUID
1685.000	27.196	91.562	40.412	86.187	TRANSITION
1700	27.196	91.803	40.864	86.595	0.	0.	0.
1800	27.196	93.357	43.738	89.315	0.	0.	0.
1900	27.196	94.827	46.388	92.034	0.	0.	0.
2000	27.196	96.222	48.846	94.754	0.	0.	0.
2100	27.196	97.549	51.133	97.473	0.	0.	0.
2200	27.196	98.815	53.272	100.193	0.	0.	0.
2300	27.196	100.023	55.279	102.913	0.	0.	0.
2400	27.196	101.181	57.167	105.632	0.	0.	0.
2500	27.196	102.291	58.950	108.352	0.	0.	0.
2600	27.196	103.358	60.638	111.071	0.	0.	0.
2700	27.196	104.384	62.239	113.791	0.	0.	0.
2800	27.196	105.373	63.762	116.511	0.	0.	0.
2900	27.196	106.327	65.214	119.230	0.	0.	0.
3000	27.196	107.249	66.600	121.950	0.	0.	0.
3100	27.196	108.141	67.925	124.669	0.	0.	0.
3200	27.196	109.005	69.196	127.389	0.	0.	0.
3300	27.196	109.842	70.415	130.109	0.	0.	0.
3400	27.196	110.653	71.586	132.828	0.	0.	0.
3500	27.196	111.442	72.714	135.548	0.	0.	0.
3504.616	27.196	111.478	72.765	135.673	FUGACITY = 1 bar
3600	27.196	112.208	73.800	138.267	384.152 10.461  0.152
3700	27.196	112.953	74.848	140.987	-383.738	21.417	-0.302
3800	27.196	113.678	75.861	143.707	-383.326	32.361	-0.445
3900	27.196	114.385	76.840	146.426	-382.915	43.295	-0.580
4000	27.196	115.073	77.787	149.146	-382.505	54.218	-0.708
4100	27.196	115.745	78.704	151.865	-382.096	65.131	-0.830
4200	27.196	116.400	79.594	154.585	-381.687	76.034	-0.946
4300	27.196	117.040	80.458	157.305	-381.279	86.927	-1.056
4400	27.196	117.665	81.296	160.024	-380.871	97.811	-1.161
4500	27.196	118.277	82.111	162.744	-380.462	108.686	-1.262
