Dichloroethyne (C2Cl2)	C2Cl2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.565	206.336	206.336	INFINITE
100	42.627	212.575	324.555	-11.198	206.672	204.506	-106.823
200	57.837	247.336	277.809	-6.095	208.085	201.843	-52.716
250	62.360	260.755	273.089	-3.084	208.886	200.190	-41.827
298.15	65.573	272.027	272.027	0.	209.618	198.448	-34.767
300	65.680	272.433	272.028	0.121	209.645	198.378	-34.541
350	68.213	282.756	272.837	3.471	210.335	196.445	-29.318
400	70.218	292.000	274.665	6.934	210.942	194.418	-25.388
450	71.861	300.368	277.063	10.487	211.463	192.320	-22.324
500	73.250	308.013	279.782	14.116	211.900	190.169	-19.867
600	75.515	321.577	285.646	21.559	212.554	185.757	-16.172
700	77.312	333.358	291.639	29.203	212.981	181.255	-13.525
800	78.775	343.780	297.517	37.010	213.246	176.703	-11.538
900	79.977	353.130	303.186	44.950	213.396	172.125	-9.990
1000	80.970	361.610	308.611	52.999	213.462	167.535	-8.751
1100	81.794	369.367	313.787	61.138	213.464	162.942	-7.737
1200	82.480	376.514	318.720	69.353	213.414	158.351	-6.893
1300	83.055	383.139	323.424	77.630	213.322	153.765	-6.178
1400	83.539	389.312	327.912	85.961	213.191	149.189	-5.566
1500	83.950	395.090	332.200	94.336	213.026	144.623	-5.036
1600	84.300	400.520	336.302	102.749	212.829	140.069	-4.573
1700	84.600	405.640	340.232	111.194	212.602	135.528	-4.164
1800	84.859	410.483	344.001	119.667	212.344	131.002	-3.802
1900	85.084	415.077	347.622	128.165	212.056	126.490	-3.477
2000	85.280	419.447	351.105	136.683	211.738	121.995	-3.186
2100	85.452	423.612	354.459	145.220	211.389	117.516	-2.923
2200	85.604	427.590	357.694	153.773	211.008	113.055	-2.684
2300	85.738	431.399	360.816	162.340	210.594	108.611	-2.467
2400	85.857	435.050	363.834	170.920	210.146	104.187	-2.268
2500	85.964	438.557	366.753	179.511	209.662	99.782	-2.085
2600	86.059	441.931	369.580	188.112	209.142	95.397	-1.917
2700	86.144	445.180	372.320	196.723	208.583	91.033	-1.761
2800	86.222	448.315	374.978	205.341	207.987	86.689	-1.617
2900	86.291	451.341	377.560	213.967	207.351	82.368	-1.484
3000	86.355	454.268	380.068	222.599	206.677	78.070	-1.359
3100	86.412	457.100	382.508	231.238	205.963	73.795	-1.243
3200	86.465	459.845	384.882	239.881	205.211	69.543	-1.135
3300	86.513	462.506	387.194	248.530	204.421	65.316	-1.034
3400	86.557	465.090	389.447	257.184	203.595	61.113	-0.939
3500	86.598	467.599	391.644	265.842	202.734	56.935	-0.850
3600	86.635	470.039	393.788	274.503	201.840	52.782	-0.766
3700	86.670	472.413	395.881	283.169	200.915	48.654	-0.687
3800	86.702	474.725	397.926	291.837	199.961	44.551	-0.612
3900	86.731	476.978	399.924	300.509	198.981	40.474	-0.542
4000	86.759	479.174	401.878	309.183	197.978	36.423	-0.476
4100	86.784	481.317	403.790	317.861	196.953	32.396	-0.413
4200	86.808	483.408	405.660	326.540	195.909	28.395	-0.353
4300	86.830	485.451	407.492	335.222	194.850	24.420	-0.297
4400	86.851	487.447	409.287	343.906	193.776	20.468	-0.243
4500	86.870	489.399	411.046	352.592	192.692	16.542	-0.192
4600	86.888	491.309	412.770	361.280	191.599	12.639	-0.144
4700	86.906	493.178	414.461	369.970	190.500	8.761	-0.097
4800	86.922	495.008	416.120	378.661	189.397	4.906	-0.053
4900	86.937	496.800	417.748	387.354	188.291	1.074	-0.011
5000	86.951	498.557	419.347	396.048	187.185	-2.736	0.029
5100	86.964	500.279	420.917	404.744	186.079	-6.523	0.067
5200	86.977	501.967	422.459	413.441	184.977	-10.289	0.103
5300	86.989	503.624	423.975	422.140	183.878	-14.034	0.138
5400	87.000	505.250	425.465	430.839	182.785	-17.758	0.172
5500	87.011	506.847	426.930	439.540	181.698	-21.461	0.204
5600	87.021	508.415	428.372	448.241	180.617	-25.146	0.235
5700	87.031	509.955	429.789	456.944	179.545	-28.811	0.264
5800	87.040	511.469	431.185	465.647	178.481	-32.456	0.292
5900	87.048	512.957	432.558	474.352	177.427	-36.084	0.319
6000	87.057	514.420	433.910	483.057	176.381	-39.695	0.346
