Boron (B)	B1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.316	554.898	554.898	INFINITE
100	20.881	130.687	171.936	-4.125	557.065	544.027	-284.171
200	20.809	145.130	155.338	-2.042	558.815	530.273	-138.493
250	20.801	149.772	153.778	-1.001	559.485	523.057	-109.287
298.15	20.796	153.435	153.435	0.	560.000	515.993	-90.400
300	20.796	153.564	153.436	0.038	560.017	515.720	-89.795
350	20.793	156.769	153.689	1.078	560.430	508.302	-75.860
400	20.792	159.546	154.251	2.118	560.734	500.834	-65.402
450	20.790	161.995	154.978	3.157	560.946	493.332	-57.265
500	20.790	164.185	155.791	4.197	561.082	485.812	-50.752
600	20.789	167.975	157.516	6.276	561.180	470.745	-40.982
700	20.788	171.180	159.245	8.355	561.104	455.677	-34.003
800	20.787	173.956	160.914	10.433	560.900	440.628	-28.770
900	20.787	176.404	162.502	12.512	560.597	425.612	-24.702
1000	20.787	178.594	164.003	14.591	560.213	410.633	-21.449
1100	20.787	180.575	165.421	16.669	559.762	395.697	-18.790
1200	20.787	182.384	166.761	18.748	559.252	380.804	-16.576
1300	20.787	184.048	168.027	20.827	558.689	365.955	-14.704
1400	20.786	185.588	169.227	22.905	558.078	351.152	-13.102
1500	20.786	187.023	170.366	24.984	557.422	336.395	-11.714
1600	20.786	188.364	171.450	27.063	556.724	321.682	-10.502
1700	20.786	189.624	172.482	29.141	555.987	307.014	-9.433
1800	20.786	190.812	173.468	31.220	555.211	292.391	-8.485
1900	20.786	191.936	174.411	33.299	554.398	277.812	-7.638
2000	20.786	193.002	175.314	35.377	553.549	263.277	-6.876
2100	20.786	194.017	176.180	37.456	552.665	248.785	-6.188
2200	20.786	194.984	177.013	39.535	551.747	234.335	-5.564
2300	20.786	195.908	177.815	41.613	550.795	219.929	-4.995
2400	20.786	196.792	178.587	43.692	499.550	206.633	-4.497
2500	20.786	197.641	179.333	45.770	498.453	194.451	-4.063
2600	20.787	198.456	180.052	47.849	497.357	182.312	-3.663
2700	20.787	199.240	180.749	49.928	496.261	170.216	-3.293
2800	20.787	199.996	181.423	52.006	495.165	158.160	-2.951
2900	20.788	200.726	182.076	54.085	494.068	146.144	-2.632
3000	20.789	201.431	182.709	56.164	492.972	134.165	-2.336
3100	20.791	202.112	183.324	58.243	491.876	122.223	-2.059
3200	20.793	202.772	183.922	60.322	490.780	110.316	-1.801
3300	20.795	203.412	184.503	62.402	489.685	98.444	-1.558
3400	20.798	204.033	185.068	64.481	488.589	86.604	-1.331
3500	20.803	204.636	185.619	66.561	487.494	74.797	-1.116
3600	20.808	205.222	186.155	68.642	486.400	63.021	-0.914
3700	20.814	205.792	186.678	70.723	485.306	51.276	-0.724
3800	20.822	206.348	187.188	72.805	484.213	39.560	-0.544
3900	20.831	206.889	187.687	74.887	483.120	27.873	-0.373
4000	20.842	207.416	188.173	76.971	482.029	16.214	-0.212
4100	20.855	207.931	188.649	79.056	480.939	4.582	-0.058
4139.449	20.860	208.131	188.834	79.879	FUGACITY = 1 bar
4200	20.870	208.434	189.114	81.142	0. 0. 0.
4300	20.887	208.925	189.569	83.230	0.	0.	0.
4400	20.906	209.405	190.015	85.319	0.	0.	0.
4500	20.928	209.875	190.451	87.411	0.	0.	0.
4600	20.952	210.336	190.878	89.505	0.	0.	0.
4700	20.979	210.786	191.297	91.602	0.	0.	0.
4800	21.009	211.228	191.707	93.701	0.	0.	0.
4900	21.042	211.662	192.110	95.803	0.	0.	0.
5000	21.078	212.087	192.506	97.909	0.	0.	0.
5100	21.117	212.505	192.894	100.019	0.	0.	0.
5200	21.160	212.916	193.275	102.133	0.	0.	0.
5300	21.206	213.319	193.649	104.251	0.	0.	0.
5400	21.255	213.716	194.017	106.374	0.	0.	0.
5500	21.308	214.107	194.379	108.502	0.	0.	0.
5600	21.365	214.491	194.735	110.636	0.	0.	0.
5700	21.425	214.870	195.084	112.776	0.	0.	0.
5800	21.489	215.243	195.429	114.921	0.	0.	0.
5900	21.557	215.611	195.768	117.073	0.	0.	0.
6000	21.628	215.974	196.101	119.233	0.	0.	0.
