Beryllium Oxide (BeO)	Be1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.688	133.984	133.984	INFINITE
100	29.108	165.763	223.605	-5.784	135.397	127.536	-66.618
200	29.139	185.943	200.307	-2.873	136.275	119.270	-31.150
298.15	29.481	197.625	197.625	0.	136.398	110.873	-19.425
300	29.493	197.807	197.626	0.055	136.395	110.715	-19.277
400	30.348	206.400	198.791	3.043	136.056	102.198	-13.346
500	31.421	213.286	201.023	6.131	135.513	93.793	-9.799
600	32.454	219.108	203.564	9.326	134.860	85.509	-7.444
700	33.345	224.179	206.155	12.617	134.133	77.340	-5.771
800	34.084	228.682	208.694	15.990	133.340	69.280	-4.524
900	34.704	232.733	211.144	19.430	132.485	61.324	-3.559
1000	35.252	236.418	213.490	22.928	131.569	53.465	-2.793
1100	35.784	239.803	215.730	26.480	130.595	45.702	-2.170
1200	36.357	242.941	217.869	30.086	129.569	38.029	-1.655
1300	37.023	245.876	219.911	33.755	128.501	30.444	-1.223
1400	37.825	248.648	221.866	37.496	127.403	22.942	-0.856
1500	38.788	251.290	223.740	41.325	126.291	15.519	-0.540
1600	39.927	253.829	225.542	45.259	110.646	8.696	-0.284
1700	41.236	256.288	227.278	49.316	109.959	2.346	-0.072
1800	42.698	258.685	228.957	53.511	109.377	-3.967	0.115
1900	44.285	261.036	230.584	57.860	108.914	-10.250	0.282
2000	45.956	263.350	232.164	62.371	108.582	-16.513	0.431
2100	47.670	265.633	233.704	67.052	108.386	-22.762	0.566
2200	49.379	267.890	235.206	71.905	108.329	-29.005	0.689
2300	51.042	270.122	236.676	76.927	108.408	-35.249	0.801
2400	52.616	272.328	238.116	82.110	108.617	-41.499	0.903
2500	54.070	274.506	239.528	87.446	108.944	-47.761	0.998
2600	55.375	276.653	240.915	92.919	109.378	-54.037	1.086
2700	56.514	278.765	242.277	98.515	109.902	-60.332	1.167
2800	57.475	280.838	243.618	104.216	-180.457	-60.425	1.127
2900	58.255	282.869	244.936	110.004	-178.741	-56.168	1.012
3000	58.856	284.854	246.234	115.861	-176.970	-51.972	0.905
3100	59.286	286.792	247.511	121.770	-175.163	-47.834	0.806
3200	59.556	288.679	248.768	127.713	-173.338	-43.757	0.714
3300	59.681	290.514	250.006	133.676	-171.511	-39.735	0.629
3400	59.676	292.295	251.223	139.645	-169.698	-35.769	0.550
3500	59.559	294.024	252.422	145.608	-167.911	-31.856	0.475
3600	59.345	295.699	253.601	151.554	-166.164	-27.994	0.406
3700	59.051	297.321	254.760	157.474	-164.466	-24.180	0.341
3800	58.691	298.891	255.901	163.362	-162.827	-20.410	0.281
3900	58.279	300.410	257.023	169.210	-161.254	-16.682	0.223
4000	57.827	301.880	258.126	175.016	-159.754	-12.995	0.170
4100	57.347	303.302	259.211	180.775	-158.332	-9.344	0.119
4200	56.848	304.678	260.277	186.485	-156.993	-5.726	0.071
4300	56.337	306.010	261.325	192.144	-155.740	-2.139	0.026
4400	55.822	307.299	262.356	197.752	-154.576	1.419	-0.017
4500	55.308	308.548	263.368	203.309	-153.503	4.952	-0.057
4600	54.801	309.758	264.364	208.814	-152.523	8.462	-0.096
4700	54.303	310.931	265.342	214.269	-151.636	11.952	-0.133
4800	53.818	312.069	266.304	219.675	-150.844	15.424	-0.168
4900	53.348	313.174	267.249	225.033	-150.146	18.881	-0.201
5000	52.895	314.247	268.178	230.345	-149.544	22.324	-0.233
5100	52.460	315.291	269.092	235.613	-149.035	25.756	-0.264
5200	52.044	316.305	269.990	240.838	-148.621	29.179	-0.293
5300	51.647	317.293	270.873	246.022	-148.301	32.595	-0.321
5400	51.271	318.255	271.742	251.168	-148.073	36.006	-0.348
5500	50.914	319.192	272.596	256.277	-147.937	39.413	-0.374
5600	50.577	320.106	273.436	261.351	-147.892	42.819	-0.399
5700	50.259	320.999	274.263	266.393	-147.936	46.225	-0.424
5800	49.961	321.870	275.076	271.404	-148.069	49.633	-0.447
5900	49.681	322.722	275.877	276.386	-148.289	53.042	-0.470
6000	49.418	323.555	276.665	281.340	-148.596	56.458	-0.492
