Sulfur Trioxide (SO3)	O3S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.697	-390.025	-390.025	INFINITE
100	34.076	212.371	295.976	-8.361	-391.735	-385.724	201.481
200	42.336	238.259	261.145	-4.577	-393.960	-378.839	98.943
250	46.784	248.192	257.582	-2.348	-394.937	-374.943	78.340
298.15	50.661	256.769	256.769	0.	-395.765	-371.016	65.000
300	50.802	257.083	256.770	0.094	-395.794	-370.862	64.573
350	54.423	265.191	257.402	2.726	-396.543	-366.646	54.719
400	57.672	272.674	258.849	5.530	-399.412	-362.242	47.304
450	60.559	279.637	260.777	8.487	-400.656	-357.529	41.501
500	63.100	286.152	262.992	11.580	-401.878	-352.668	36.843
600	67.255	298.041	267.862	18.107	-403.675	-342.647	29.830
700	70.390	308.655	272.945	24.997	-405.014	-332.365	24.801
800	72.761	318.217	278.017	32.160	-406.068	-321.912	21.019
900	74.570	326.896	282.973	39.531	-460.062	-310.258	18.007
1000	75.968	334.828	287.768	47.060	-459.581	-293.639	15.338
1100	77.065	342.122	292.382	54.714	-459.063	-277.069	13.157
1200	77.937	348.866	296.811	62.466	-458.521	-260.548	11.341
1300	78.639	355.133	301.060	70.296	-457.968	-244.073	9.807
1400	79.212	360.983	305.133	78.189	-457.413	-227.640	8.493
1500	79.685	366.465	309.041	86.135	-456.863	-211.247	7.356
1600	80.079	371.620	312.793	94.124	-456.323	-194.890	6.363
1700	80.410	376.485	316.398	102.149	-455.798	-178.567	5.487
1800	80.692	381.090	319.865	110.204	-455.293	-162.274	4.709
1900	80.932	385.459	323.203	118.286	-454.810	-146.009	4.014
2000	81.140	389.616	326.421	126.390	-454.351	-129.768	3.389
2100	81.319	393.579	329.525	134.513	-453.919	-113.549	2.824
2200	81.476	397.366	332.523	142.653	-453.514	-97.350	2.311
2300	81.614	400.990	335.422	150.807	-453.137	-81.170	1.843
2400	81.735	404.466	338.227	158.975	-452.790	-65.006	1.415
2500	81.843	407.805	340.944	167.154	-452.472	-48.855	1.021
2600	81.939	411.017	343.578	175.343	-452.183	-32.716	0.657
2700	82.025	414.111	346.133	183.541	-451.922	-16.587	0.321
2800	82.102	417.096	348.614	191.748	-451.690	-0.467	0.009
2900	82.171	419.978	351.026	199.961	-451.487	15.643	-0.282
3000	82.234	422.765	353.371	208.182	-451.311	31.748	-0.553
3100	82.290	425.462	355.653	216.408	-451.161	47.849	-0.806
3200	82.342	428.076	357.876	224.640	-451.038	63.943	-1.044
3300	82.389	430.610	360.042	232.876	-450.940	80.034	-1.267
3400	82.432	433.070	362.153	241.117	-450.866	96.124	-1.477
3500	82.472	435.460	364.214	249.363	-450.817	112.210	-1.675
3600	82.508	437.784	366.225	257.612	-450.792	128.297	-1.862
3700	82.542	440.045	368.190	265.864	-450.789	144.382	-2.038
3800	82.573	442.247	370.110	274.120	-450.809	160.469	-2.206
3900	82.601	444.392	371.987	282.379	-450.850	176.556	-2.365
4000	82.628	446.484	373.824	290.640	-450.914	192.643	-2.516
4100	82.653	448.524	375.621	298.904	-450.999	208.733	-2.659
4200	82.676	450.516	377.381	307.171	-451.105	224.825	-2.796
4300	82.697	452.462	379.104	315.439	-451.234	240.921	-2.927
4400	82.717	454.364	380.793	323.710	-451.383	257.019	-3.051
4500	82.735	456.223	382.449	331.983	-451.555	273.120	-3.170
4600	82.753	458.041	384.072	340.257	-451.749	289.225	-3.284
4700	82.769	459.821	385.665	348.533	-451.965	305.336	-3.393
4800	82.785	461.564	387.228	356.811	-452.205	321.452	-3.498
4900	82.799	463.271	388.763	365.090	-452.469	337.573	-3.599
5000	82.813	464.944	390.270	373.371	-452.757	353.700	-3.695
5100	82.825	466.584	391.750	381.653	-453.071	369.832	-3.788
5200	82.837	468.192	393.205	389.936	-453.412	385.969	-3.877
5300	82.849	469.770	394.634	398.220	-453.780	402.116	-3.963
5400	82.860	471.319	396.040	406.505	-454.178	418.268	-4.046
5500	82.870	472.840	397.423	414.792	-454.605	434.427	-4.126
5600	82.879	474.333	398.783	423.079	-455.065	450.597	-4.203
5700	82.889	475.800	400.121	431.368	-455.557	466.773	-4.277
5800	82.897	477.242	401.439	439.657	-456.084	482.960	-4.350
5900	82.906	478.659	402.735	447.947	-456.647	499.153	-4.419
6000	82.913	480.052	404.012	456.238	-457.248	515.359	-4.487
