Boron Oxide (B2O3)	B2O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.337	-834.847	-834.847	INFINITE
100	40.042	226.986	334.961	-10.797	-835.713	-832.354	434.777
200	55.330	259.361	289.548	-6.037	-835.985	-828.844	216.472
250	61.832	272.432	284.842	-3.102	-835.979	-827.059	172.805
298.15	66.855	283.768	283.768	0.	-835.963	-825.343	144.597
300	67.028	284.182	283.769	0.124	-835.963	-825.277	143.694
350	71.228	294.841	284.601	3.584	-835.972	-823.496	122.900
400	74.727	304.587	286.499	7.235	-836.033	-821.710	107.304
450	77.728	313.566	289.014	11.048	-836.152	-819.913	95.173
500	80.362	321.894	291.891	15.002	-836.317	-818.100	85.466
600	84.817	336.954	298.173	23.269	-836.752	-814.418	70.901
700	88.439	350.310	304.685	31.938	-837.275	-810.655	60.492
800	91.403	362.320	311.151	40.935	-837.849	-806.814	52.680
900	93.830	373.230	317.452	50.200	-838.455	-802.898	46.599
1000	95.822	383.223	323.537	59.686	-839.087	-798.914	41.731
1100	97.462	392.435	329.387	69.353	-839.743	-794.864	37.745
1200	98.819	400.975	335.001	79.169	-840.428	-790.755	34.421
1300	99.950	408.931	340.386	89.109	-841.146	-786.586	31.605
1400	100.897	416.374	345.550	99.153	-841.902	-782.361	29.190
1500	101.696	423.363	350.507	109.284	-842.701	-778.081	27.095
1600	102.375	429.949	355.269	119.488	-843.550	-773.746	25.260
1700	102.955	436.173	359.846	129.755	-844.453	-769.355	23.639
1800	103.454	442.072	364.252	140.076	-845.415	-764.911	22.197
1900	103.886	447.677	368.496	150.444	-846.440	-760.411	20.905
2000	104.262	453.016	372.590	160.852	-847.531	-755.855	19.741
2100	104.591	458.111	376.542	171.295	-848.691	-751.243	18.686
2200	104.880	462.983	380.361	181.769	-849.924	-746.573	17.726
2300	105.136	467.651	384.056	192.270	-851.230	-741.847	16.848
2400	105.363	472.131	387.633	202.795	-953.131	-734.924	15.995
2500	105.565	476.436	391.099	213.342	-954.747	-725.799	15.165
2600	105.746	480.580	394.462	223.907	-956.376	-716.609	14.397
2700	105.908	484.574	397.726	234.490	-958.019	-707.356	13.685
2800	106.054	488.428	400.897	245.088	-959.677	-698.041	13.022
2900	106.186	492.152	403.980	255.700	-961.351	-688.669	12.404
3000	106.306	495.754	406.979	266.325	-963.042	-679.237	11.827
3100	106.415	499.242	409.899	276.961	-964.749	-669.748	11.285
3200	106.515	502.622	412.744	287.608	-966.474	-660.205	10.777
3300	106.606	505.901	415.518	298.264	-968.214	-650.608	10.298
3400	106.689	509.085	418.223	308.929	-969.971	-640.956	9.847
3500	106.765	512.178	420.864	319.602	-971.744	-631.254	9.421
3600	106.836	515.187	423.442	330.282	-973.532	-621.500	9.018
3700	106.901	518.115	425.961	340.969	-975.337	-611.697	8.636
3800	106.961	520.967	428.424	351.662	-977.156	-601.843	8.273
3900	107.017	523.746	430.833	362.361	-978.991	-591.943	7.928
4000	107.069	526.456	433.190	373.065	-980.840	-581.996	7.600
4100	107.117	529.100	435.497	383.774	-982.703	-572.001	7.287
4200	107.161	531.682	437.756	394.488	-1944.280	-547.913	6.814
4300	107.203	534.204	439.970	405.206	-1943.998	-514.669	6.252
4400	107.242	536.669	442.140	415.929	-1943.734	-481.433	5.715
4500	107.279	539.080	444.267	426.655	-1943.488	-448.202	5.203
4600	107.313	541.438	446.354	437.384	-1943.261	-414.977	4.712
4700	107.345	543.746	448.402	448.117	-1943.055	-381.755	4.243
4800	107.375	546.006	450.412	458.853	-1942.871	-348.538	3.793
4900	107.403	548.221	452.386	469.592	-1942.709	-315.323	3.361
5000	107.430	550.391	454.324	480.334	-1942.570	-282.113	2.947
5100	107.455	552.518	456.229	491.078	-1942.457	-248.904	2.549
5200	107.479	554.605	458.101	501.825	-1942.370	-215.700	2.167
5300	107.502	556.653	459.941	512.574	-1942.312	-182.494	1.799
5400	107.523	558.662	461.750	523.325	-1942.285	-149.291	1.444
5500	107.543	560.636	463.530	534.078	-1942.289	-116.088	1.103
5600	107.562	562.574	465.282	544.834	-1942.328	-82.883	0.773
5700	107.580	564.477	467.005	555.591	-1942.403	-49.678	0.455
5800	107.597	566.349	468.702	566.350	-1942.517	-16.470	0.148
5900	107.613	568.188	470.373	577.110	-1942.672	16.736	-0.148
6000	107.629	569.997	472.018	587.872	-1942.870	49.949	-0.435
