Aluminum Oxide, Alpha (Al2O3)	Al2O3(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.020	-1663.608	-1663.608	INFINITE
100	12.855	4.295	101.230	-9.693	-1668.606	-1641.642	857.506
200	51.120	24.880	57.381	-6.500	-1673.383	-1612.656	421.183
298.15	79.015	50.950	50.950	0.	-1675.692	-1582.275	277.208
300	79.416	51.440	50.951	0.147	-1675.717	-1581.696	275.398
400	96.086	76.779	54.293	8.995	-1676.342	-1550.226	202.439
500	106.131	99.388	61.098	19.145	-1676.045	-1518.718	158.659
600	112.545	119.345	69.177	30.101	-1675.300	-1487.319	129.483
700	116.926	137.041	77.632	41.586	-1674.391	-1456.059	108.652
800	120.135	152.873	86.065	53.447	-1673.498	-1424.931	93.038
900	122.662	167.174	94.296	65.591	-1672.744	-1393.908	80.900
1000	124.771	180.210	102.245	77.965	-1693.394	-1361.437	71.114
1100	126.608	192.189	109.884	90.535	-1692.437	-1328.286	63.075
1200	128.252	203.277	117.211	103.280	-1691.366	-1295.228	56.380
1300	129.737	213.602	124.233	116.180	-1690.190	-1262.264	50.718
1400	131.081	223.267	130.965	129.222	-1688.918	-1229.393	45.869
1500	132.290	232.353	137.425	142.392	-1687.561	-1196.617	41.670
1600	133.361	240.925	143.628	155.675	-1686.128	-1163.934	37.999
1700	134.306	249.039	149.592	169.060	-1684.632	-1131.342	34.762
1800	135.143	256.740	155.333	182.533	-1683.082	-1098.841	31.888
1900	135.896	264.067	160.864	196.085	-1681.489	-1066.426	29.318
2000	136.608	271.056	166.201	209.710	-1679.858	-1034.096	27.008
2100	137.319	277.738	171.354	223.407	-1678.190	-1001.849	24.920
2200	138.030	284.143	176.336	237.174	-1676.485	-969.681	23.023
2300	138.741	290.294	181.158	251.013	-1674.743	-937.593	21.293
2327.000	138.934	291.914	182.434	254.761	ALPHA <--> LIQUID
2400	139.453	296.214	185.829	264.922	1672.963  905.582 19.709
2500	140.206	301.922	190.360	278.905	-1671.142	-873.645	18.254
2600	140.959	307.435	194.757	292.963	-1669.279	-841.781	16.912
2700	141.754	312.770	199.030	307.098	-1667.369	-809.990	15.670
2800	142.591	317.940	203.185	321.315	-2253.212	-776.335	14.483
2900	143.511	322.960	207.229	335.620	-2249.002	-723.665	13.035
3000	144.474	327.841	211.168	350.019	-2244.729	-671.139	11.686
