Bromoimidogen (NBr)	Br1N1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.989	308.359	308.359	INFINITE
100	29.149	202.331	263.129	-6.080	308.421	298.871	-156.114
200	30.586	222.859	238.409	-3.110	307.484	289.653	-75.650
250	31.724	229.806	236.015	-1.552	306.907	285.261	-59.602
298.15	32.730	235.482	235.482	0.	300.758	281.804	-49.371
300	32.766	235.685	235.483	0.061	300.722	281.686	-49.046
350	33.634	240.803	235.885	1.721	285.329	279.359	-41.692
400	34.334	245.342	236.789	3.421	285.384	278.502	-36.369
450	34.892	249.419	237.969	5.152	285.462	277.638	-32.227
500	35.339	253.119	239.302	6.909	285.556	276.763	-28.913
600	35.997	259.625	242.162	10.478	285.774	274.985	-23.940
700	36.449	265.209	245.065	14.101	286.007	273.168	-20.384
800	36.774	270.099	247.895	17.763	286.237	271.318	-17.715
900	37.019	274.445	250.608	21.453	286.457	269.440	-15.638
1000	37.211	278.356	253.190	25.165	286.662	267.538	-13.975
1100	37.368	281.910	255.642	28.894	286.851	265.617	-12.613
1200	37.499	285.167	257.969	32.638	287.024	263.678	-11.478
1300	37.613	288.173	260.178	36.394	287.183	261.726	-10.516
1400	37.713	290.964	262.279	40.160	287.328	259.763	-9.692
1500	37.803	293.569	264.279	43.936	287.460	257.789	-8.977
1600	37.885	296.012	266.187	47.720	287.580	255.807	-8.351
1700	37.961	298.311	268.009	51.513	287.690	253.818	-7.799
1800	38.032	300.483	269.754	55.312	287.788	251.822	-7.308
1900	38.100	302.541	271.425	59.119	287.875	249.822	-6.868
2000	38.165	304.497	273.031	62.932	287.951	247.817	-6.472
2100	38.226	306.360	274.574	66.752	288.016	245.809	-6.114
2200	38.286	308.140	276.059	70.577	288.070	243.798	-5.788
2300	38.345	309.843	277.491	74.409	288.112	241.784	-5.491
2400	38.401	311.476	278.874	78.246	288.143	239.769	-5.218
2500	38.457	313.045	280.209	82.089	288.163	237.753	-4.968
2600	38.511	314.554	281.501	85.938	288.171	235.737	-4.736
2700	38.565	316.009	282.753	89.791	288.170	233.720	-4.522
2800	38.617	317.412	283.966	93.651	288.158	231.703	-4.322
2900	38.670	318.768	285.142	97.515	288.138	229.688	-4.137
3000	38.721	320.080	286.285	101.384	288.110	227.672	-3.964
3100	38.772	321.351	287.396	105.259	288.076	225.658	-3.802
3200	38.823	322.582	288.476	109.139	288.036	223.646	-3.651
3300	38.873	323.778	289.528	113.024	287.993	221.634	-3.508
3400	38.923	324.939	290.553	116.913	287.948	219.624	-3.374
3500	38.972	326.068	291.551	120.808	287.901	217.615	-3.248
3600	39.021	327.167	292.525	124.708	287.856	215.607	-3.128
3700	39.070	328.236	293.476	128.612	287.812	213.601	-3.016
3800	39.119	329.279	294.405	132.522	287.772	211.596	-2.909
3900	39.168	330.296	295.312	136.436	287.737	209.592	-2.807
4000	39.216	331.288	296.199	140.355	287.707	207.589	-2.711
4100	39.264	332.257	297.067	144.279	287.685	205.586	-2.619
4200	39.312	333.204	297.916	148.208	287.671	203.584	-2.532
4300	39.360	334.129	298.747	152.142	287.666	201.582	-2.449
4400	39.408	335.035	299.562	156.080	287.671	199.580	-2.369
4500	39.456	335.921	300.360	160.023	287.687	197.577	-2.293
4600	39.503	336.789	301.143	163.971	287.714	195.575	-2.221
4700	39.551	337.639	301.910	167.924	287.753	193.571	-2.151
4800	39.598	338.472	302.663	171.882	287.805	191.567	-2.085
4900	39.646	339.289	303.402	175.844	287.870	189.561	-2.021
5000	39.693	340.090	304.128	179.811	287.948	187.554	-1.959
5100	39.740	340.877	304.841	183.782	288.039	185.546	-1.900
5200	39.787	341.649	305.541	187.759	288.144	183.535	-1.844
5300	39.834	342.407	306.230	191.740	288.263	181.522	-1.789
5400	39.881	343.152	306.907	195.726	288.396	179.507	-1.736
5500	39.928	343.884	307.572	199.716	288.543	177.489	-1.686
5600	39.975	344.604	308.227	203.711	288.704	175.468	-1.637
5700	40.022	345.312	308.872	207.711	288.879	173.445	-1.589
5800	40.069	346.009	309.506	211.716	289.067	171.418	-1.544
5900	40.116	346.694	310.130	215.725	289.268	169.388	-1.500
6000	40.163	347.369	310.746	219.739	289.483	167.354	-1.457
