Calcium Oxide (CaO)	Ca1O1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.749	-631.760	-631.760	INFINITE
100	14.715	6.222	69.166	-6.294	-633.739	-624.099	325.996
200	33.677	23.041	41.825	-3.757	-634.925	-613.887	160.331
298.15	42.120	38.212	38.212	0.	-635.089	-603.501	105.731
300	42.242	38.473	38.213	0.078	-635.086	-603.305	105.045
400	46.626	51.300	39.932	4.547	-634.738	-592.755	77.406
500	48.982	61.980	43.305	9.338	-634.242	-582.316	60.834
600	50.480	71.052	47.193	14.315	-633.787	-571.975	49.795
700	51.555	78.917	51.175	19.419	-633.449	-561.701	41.915
800	52.400	85.858	55.085	24.618	-634.112	-551.362	36.000
900	53.112	92.072	58.856	29.894	-634.064	-541.024	31.400
1000	53.735	97.700	62.463	35.237	-634.273	-530.677	27.720
1100	54.300	102.849	65.904	40.639	-634.749	-520.297	24.707
1200	54.831	107.596	69.183	46.096	-643.226	-509.239	22.167
1300	55.329	112.005	72.309	51.604	-643.009	-498.082	20.013
1400	55.810	116.123	75.293	57.161	-642.759	-486.943	18.168
1500	56.275	119.989	78.146	62.766	-642.475	-475.823	16.570
1600	56.727	123.636	80.876	68.416	-642.159	-464.723	15.172
1700	57.174	127.088	83.494	74.111	-641.810	-453.644	13.939
1800	57.609	130.369	86.007	79.850	-790.102	-440.375	12.779
1900	58.045	133.495	88.425	85.633	-788.275	-420.996	11.574
2000	58.471	136.483	90.754	91.459	-786.423	-401.713	10.492
2100	58.894	139.346	93.000	97.327	-784.547	-382.523	9.515
2200	59.317	142.096	95.170	103.238	-782.651	-363.423	8.629
2300	59.735	144.742	97.268	109.190	-780.739	-344.411	7.822
2400	60.149	147.293	99.299	115.184	-778.816	-325.481	7.084
2500	60.563	149.757	101.269	121.220	-776.887	-306.632	6.407
2600	60.978	152.140	103.180	127.297	-774.958	-287.860	5.783
2700	61.388	154.449	105.036	133.415	-773.036	-269.161	5.207
2800	61.798	156.689	106.841	139.575	-771.126	-250.534	4.674
2900	62.208	158.865	108.597	145.775	-769.238	-231.976	4.178
3000	62.618	160.981	110.308	152.016	-767.378	-213.481	3.717
3100	63.024	163.040	111.976	158.298	-765.554	-195.048	3.287
3200	63.434	165.048	113.604	164.621	-763.774	-176.673	2.884
3200.000	63.434	165.048	113.604	164.621	CRYSTAL <--> LIQUID
3300	63.839	167.006	115.192	170.985	762.047  158.353 2.507
3400	64.245	168.918	116.744	177.389	-760.379	-140.084	2.152
3500	64.651	170.786	118.262	183.834	-758.779	-121.864	1.819
3600	65.057	172.613	119.746	190.319	-757.254	-103.688	1.504
